UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLISTS INJURED,CYCLISTS KILLED,MOTORISTS INJURED,MOTORISTS KILLED,VEHICLE 1 TYPE,VEHICLE 2 TYPE,VEHICLE 3 TYPE,VEHICLE 4 TYPE,VEHICLE 5 TYPE,VEHICLE 1 FACTOR,VEHICLE 2 FACTOR,VEHICLE 3 FACTOR,VEHICLE 4 FACTOR,VEHICLE 5 FACTOR
3146403,01/02/2015,6:00,BROOKLYN,11237,40.7065402,-73.9251371,"(40.7065402, -73.9251371)",FLUSHING AVENUE,STEWART AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,FAILURE TO KEEP RIGHT,UNSPECIFIED,,,
3146532,01/02/2015,6:17,,,,,,ASTORIA BOULEVARD SOUTH,43 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,OVERSIZED VEHICLE,UNSPECIFIED,,,
3146410,01/02/2015,6:20,,,,,,MCGUINNESS BOULEVARD,BAYARD STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146151,01/02/2015,6:30,MANHATTAN,10036,40.7578281,-73.9930696,"(40.7578281, -73.9930696)",9 AVENUE,WEST 41 STREET,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,LOST CONSCIOUSNESS,,,
3146167,01/02/2015,6:30,,,40.7188655,-73.9748205,"(40.7188655, -73.9748205)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OTHER VEHICULAR,FATIGUED/DROWSY,,,
3146183,01/02/2015,6:40,,,40.7626784,-73.9543321,"(40.7626784, -73.9543321)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3147223,01/02/2015,6:40,BROOKLYN,11221,40.69666,-73.9310841,"(40.69666, -73.9310841)",BUSHWICK AVENUE,SUYDAM STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3146161,01/02/2015,7:00,MANHATTAN,10016,40.7464029,-73.9797248,"(40.7464029, -73.9797248)",EAST 34 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3147452,01/02/2015,7:00,MANHATTAN,10065,40.7659113,-73.9634016,"(40.7659113, -73.9634016)",EAST 66 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,,OTHER VEHICULAR,OTHER VEHICULAR,,,
3153486,01/02/2015,7:00,,,40.7299988,-73.9118677,"(40.7299988, -73.9118677)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146554,01/02/2015,7:06,STATEN ISLAND,10314,40.6146314,-74.1226463,"(40.6146314, -74.1226463)",MANOR ROAD,DONGAN AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3146420,01/02/2015,7:15,QUEENS,11691,40.5962568,-73.766834,"(40.5962568, -73.766834)",ROCKAWAY FREEWAY,SEAGIRT BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,TURNING IMPROPERLY,TURNING IMPROPERLY,,,
3146419,01/02/2015,7:25,QUEENS,11691,40.5984641,-73.7603949,"(40.5984641, -73.7603949)",BEACH 25 STREET,COLLIER AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PRESCRIPTION MEDICATION,FATIGUED/DROWSY,,,
3146146,01/02/2015,7:30,MANHATTAN,10003,40.731659,-73.9854447,"(40.731659, -73.9854447)",2 AVENUE,EAST 13 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3146495,01/02/2015,7:40,QUEENS,11101,40.7447332,-73.9335895,"(40.7447332, -73.9335895)",VANDAM STREET,THOMSON AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3146164,01/02/2015,7:41,MANHATTAN,10001,40.7475349,-73.9883068,"(40.7475349, -73.9883068)",BROADWAY,WEST 31 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,OTHER VEHICULAR,UNSPECIFIED,,,
3146825,01/02/2015,7:50,BROOKLYN,11211,40.7145001,-73.9575609,"(40.7145001, -73.9575609)",METROPOLITAN AVENUE,ROEBLING STREET,,0,0,0,0,0,0,0,0,AMBULANCE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146550,01/02/2015,7:50,QUEENS,11370,40.7630535,-73.8867296,"(40.7630535, -73.8867296)",25 AVENUE,82 STREET,,0,0,0,0,0,0,0,0,LIVERY VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146245,01/02/2015,8:00,BRONX,10460,40.8378662,-73.8635562,"(40.8378662, -73.8635562)",WHITE PLAINS ROAD,ARCHER STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146288,01/02/2015,8:05,,,,,,,,,1,0,0,0,0,0,1,0,FIRE TRUCK,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146336,01/02/2015,8:05,BROOKLYN,11236,40.6373915,-73.9103665,"(40.6373915, -73.9103665)",EAST 84 STREET,FLATLANDS AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,OTHER,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146519,01/02/2015,8:05,QUEENS,11375,40.720979,-73.838297,"(40.720979, -73.838297)",72 ROAD,112 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3146185,01/02/2015,8:10,MANHATTAN,10128,40.7859841,-73.9571686,"(40.7859841, -73.9571686)",EAST 93 STREET,5 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3147134,01/02/2015,8:10,,,40.5959872,-73.9082129,"(40.5959872, -73.9082129)",,,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,,,,,DRIVER INATTENTION/DISTRACTION,,,,
3146372,01/02/2015,8:20,BROOKLYN,11213,40.6705818,-73.9309525,"(40.6705818, -73.9309525)",SAINT JOHNS PLACE,UTICA AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,TRAFFIC CONTROL DISREGARDED,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,UNSPECIFIED,
3146558,01/02/2015,8:20,STATEN ISLAND,10310,40.6263283,-74.1313101,"(40.6263283, -74.1313101)",JEWETT AVENUE,FOREST AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146520,01/02/2015,8:23,QUEENS,11374,40.727383,-73.8640999,"(40.727383, -73.8640999)",AUSTIN STREET,63 DRIVE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,VAN,,,,UNSPECIFIED,,,,
3146901,01/02/2015,8:25,,,40.7344729,-73.8631542,"(40.7344729, -73.8631542)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146162,01/02/2015,8:30,MANHATTAN,10018,40.7517013,-73.9864003,"(40.7517013, -73.9864003)",WEST 37 STREET,6 AVENUE,,0,0,0,0,0,0,0,0,LARGE COM VEH(6 OR MORE TIRES),TAXI,,,,FATIGUED/DROWSY,TURNING IMPROPERLY,,,
3146871,01/02/2015,8:30,QUEENS,11366,40.7260602,-73.8082744,"(40.7260602, -73.8082744)",160 STREET,75 ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3147314,01/02/2015,8:30,,,40.7385461,-73.90292,"(40.7385461, -73.90292)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146165,01/02/2015,8:31,MANHATTAN,10016,40.7457967,-73.9822801,"(40.7457967, -73.9822801)",EAST 32 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,TAXI,VAN,,,,OTHER VEHICULAR,BACKING UNSAFELY,,,
3146466,01/02/2015,8:33,,,,,,253 STREET,147 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PRESCRIPTION MEDICATION,UNSPECIFIED,,,
3146524,01/02/2015,8:35,QUEENS,11434,40.6798983,-73.7804583,"(40.6798983, -73.7804583)",BREWER BOULEVARD,121 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146465,01/02/2015,8:35,,,40.7425847,-73.7297388,"(40.7425847, -73.7297388)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3146176,01/02/2015,8:40,MANHATTAN,10017,40.7546195,-73.9737343,"(40.7546195, -73.9737343)",EAST 47 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,BACKING UNSAFELY,,,,
3146661,01/02/2015,8:40,MANHATTAN,10040,40.8599445,-73.9267865,"(40.8599445, -73.9267865)",HILLSIDE AVENUE,SICKLES STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3146298,01/02/2015,8:45,BROOKLYN,11235,40.5895661,-73.9397962,"(40.5895661, -73.9397962)",AVENUE Z,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3146424,01/02/2015,8:47,QUEENS,11421,40.6847527,-73.860765,"(40.6847527, -73.860765)",ATLANTIC AVENUE,ROCKAWAY BOULEVARD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146569,01/02/2015,8:50,STATEN ISLAND,10306,40.5635038,-74.1326443,"(40.5635038, -74.1326443)",AMBOY ROAD,MONTREAL AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,AMBULANCE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3146960,01/02/2015,8:50,STATEN ISLAND,10312,40.5606637,-74.1804217,"(40.5606637, -74.1804217)",KENMORE STREET,WOODROW ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146549,01/02/2015,9:00,QUEENS,11377,40.7542804,-73.8975005,"(40.7542804, -73.8975005)",NORTHERN BOULEVARD,69 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),UNKNOWN,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3146236,01/02/2015,9:00,BRONX,10454,40.8003425,-73.9141887,"(40.8003425, -73.9141887)",EAST 132 STREET,WILLOW AVENUE,,0,0,0,0,0,0,0,0,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146213,01/02/2015,9:00,MANHATTAN,10035,40.800663,-73.944355,"(40.800663, -73.944355)",EAST 117 STREET,MADISON AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3146362,01/02/2015,9:00,,,,,,PENNSYLVANIA AVENUE,DELMAR LOOP,,0,0,0,0,0,0,0,0,LIVERY VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,FATIGUED/DROWSY,FATIGUED/DROWSY,UNSPECIFIED,,
3146530,01/02/2015,9:10,QUEENS,11103,40.7570515,-73.9128224,"(40.7570515, -73.9128224)",47 STREET,NEWTOWN ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,,,,
3146625,01/02/2015,9:15,MANHATTAN,10036,40.7634301,-73.9927008,"(40.7634301, -73.9927008)",WEST 48 STREET,10 AVENUE,,0,0,0,0,0,0,0,0,LIVERY VEHICLE,PASSENGER VEHICLE,,,,OVERSIZED VEHICLE,UNSPECIFIED,,,
3146202,01/02/2015,9:15,,,40.7934435,-73.9328259,"(40.7934435, -73.9328259)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,LIVERY VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146251,01/02/2015,9:15,BRONX,10451,40.8205439,-73.9307752,"(40.8205439, -73.9307752)",EXTERIOR STREET,EAST 150 STREET,,0,0,0,0,0,0,0,0,LIVERY VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,PRESCRIPTION MEDICATION,,,
3146173,01/02/2015,9:17,MANHATTAN,10022,40.7616008,-73.9686418,"(40.7616008, -73.9686418)",EAST 58 STREET,LEXINGTON AVENUE,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,OTHER VEHICULAR,TURNING IMPROPERLY,,,
3146529,01/02/2015,9:20,,,,,,29 STREET,ASTORIA BOULEVARD,,0,0,0,0,0,0,0,0,LARGE COM VEH(6 OR MORE TIRES),SPORT UTILITY/STATION WAGON,,,,,,,,
3146136,01/02/2015,9:25,MANHATTAN,10005,40.7077225,-74.0082706,"(40.7077225, -74.0082706)",LIBERTY STREET,WILLIAM STREET,,0,0,0,0,0,0,0,0,OTHER,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146346,01/02/2015,9:25,BROOKLYN,11226,40.6558741,-73.9563872,"(40.6558741, -73.9563872)",BEDFORD AVENUE,PARKSIDE AVENUE,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED
3146559,01/02/2015,9:28,STATEN ISLAND,10301,40.6265453,-74.0915823,"(40.6265453, -74.0915823)",VICTORY BOULEVARD,EDDY STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3146483,01/02/2015,9:30,,,40.7197371,-73.7865148,"(40.7197371, -73.7865148)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,TIRE FAILURE/INADEQUATE,TRAFFIC CONTROL DISREGARDED,UNSPECIFIED,,
3146533,01/02/2015,9:40,QUEENS,11102,40.7722611,-73.9259009,"(40.7722611, -73.9259009)",ASTORIA BOULEVARD,21 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3146743,01/02/2015,9:45,BROOKLYN,11214,40.6045404,-73.9874783,"(40.6045404, -73.9874783)",23 AVENUE,79 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146668,01/02/2015,9:50,BRONX,10455,40.8172102,-73.9159915,"(40.8172102, -73.9159915)",EAST 151 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3146619,01/03/2015,0:02,MANHATTAN,10036,40.7597902,-73.9879256,"(40.7597902, -73.9879256)",WEST 46 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3146584,01/03/2015,0:03,MANHATTAN,10002,40.7198321,-73.9875432,"(40.7198321, -73.9875432)",ESSEX STREET,RIVINGTON STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3146872,01/03/2015,0:10,,,40.7384947,-73.9027329,"(40.7384947, -73.9027329)",,,,1,0,0,0,0,0,1,0,SPORT UTILITY/STATION WAGON,TAXI,,,,UNSPECIFIED,UNSPECIFIED,,,
3146655,01/03/2015,0:14,MANHATTAN,10031,40.8241267,-73.954828,"(40.8241267, -73.954828)",WEST 140 STREET,RIVERSIDE DRIVE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146620,01/03/2015,0:18,MANHATTAN,10022,40.7584318,-73.9730687,"(40.7584318, -73.9730687)",PARK AVENUE,EAST 52 STREET,,0,0,0,0,0,0,0,0,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146797,01/03/2015,0:20,BROOKLYN,11207,40.6772073,-73.897226,"(40.6772073, -73.897226)",PENNSYLVANIA AVENUE,FULTON STREET,,0,0,0,0,0,0,0,0,LIVERY VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146828,01/03/2015,0:30,BROOKLYN,11211,40.7119619,-73.9406885,"(40.7119619, -73.9406885)",GRAND STREET,BUSHWICK AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INEXPERIENCE,AGGRESSIVE DRIVING/ROAD RAGE,,,
3146896,01/03/2015,0:30,QUEENS,11355,40.7482595,-73.8165439,"(40.7482595, -73.8165439)",KISSENA BOULEVARD,NEGUNDO AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146834,01/03/2015,0:30,QUEENS,11693,40.6148713,-73.8216397,"(40.6148713, -73.8216397)",CROSS BAY BOULEVARD,EAST 1 ROAD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,DRIVER INEXPERIENCE,,,,
3146870,01/03/2015,0:30,,,40.6663247,-73.8347993,"(40.6663247, -73.8347993)",,,,2,0,0,0,0,0,2,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3364285,01/03/2015,0:39,QUEENS,11378,40.723215,-73.8941137,"(40.723215, -73.8941137)",69 STREET,CALDWELL AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,ALCOHOL INVOLVEMENT,UNSPECIFIED,UNSPECIFIED,,
3146640,01/03/2015,10:00,MANHATTAN,10024,40.7857344,-73.9764412,"(40.7857344, -73.9764412)",AMSTERDAM AVENUE,WEST 83 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,UNSPECIFIED,UNSPECIFIED,,,
3147324,01/03/2015,10:00,QUEENS,11355,40.7504134,-73.8109942,"(40.7504134, -73.8109942)",156 STREET,OAK AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146898,01/03/2015,10:00,QUEENS,11360,40.7825119,-73.775108,"(40.7825119, -73.775108)",23 AVENUE,212 STREET,,0,0,0,0,0,0,0,0,PICK-UP TRUCK,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146936,01/03/2015,10:00,QUEENS,11368,40.7527985,-73.8610559,"(40.7527985, -73.8610559)",37 DRIVE,107 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3147335,01/03/2015,10:00,,,,,,LITTLE NECK PARKWAY,BATES ROAD,,0,0,0,0,0,0,0,0,SMALL COM VEH(4 TIRES),SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,LOST CONSCIOUSNESS,,,
3146617,01/03/2015,10:00,MANHATTAN,10022,40.7606005,-73.9643142,"(40.7606005, -73.9643142)",EAST 59 STREET,2 AVENUE,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,PRESCRIPTION MEDICATION,PRESCRIPTION MEDICATION,,,
3147204,01/03/2015,10:00,BROOKLYN,11217,40.6775536,-73.9813753,"(40.6775536, -73.9813753)",,,700 SACKETT STREET,0,0,0,0,0,0,0,0,UNKNOWN,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3147225,01/03/2015,10:11,BROOKLYN,11237,40.6993917,-73.9193749,"(40.6993917, -73.9193749)",KNICKERBOCKER AVENUE,HARMAN STREET,,1,0,0,0,0,0,1,0,OTHER,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3146728,01/03/2015,10:20,,,40.8863273,-73.9126783,"(40.8863273, -73.9126783)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,DRIVER INATTENTION/DISTRACTION,,,,
3147679,01/03/2015,10:22,BROOKLYN,11238,40.682422,-73.9575344,"(40.682422, -73.9575344)",JEFFERSON AVENUE,CLAVER PLACE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,UNKNOWN,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3147209,01/03/2015,10:30,BROOKLYN,11206,40.6956168,-73.9405551,"(40.6956168, -73.9405551)",VERNON AVENUE,MARCUS GARVEY BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146791,01/03/2015,10:30,BROOKLYN,11208,40.6824668,-73.8833836,"(40.6824668, -73.8833836)",JAMAICA AVENUE,ESSEX STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,REACTION TO OTHER UNINVOLVED VEHICLE,UNSPECIFIED,,,
3146813,01/03/2015,10:30,BROOKLYN,11233,40.6856128,-73.9232532,"(40.6856128, -73.9232532)",HANCOCK STREET,RALPH AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3146955,01/03/2015,10:45,STATEN ISLAND,10306,40.5737401,-74.1365198,"(40.5737401, -74.1365198)",MACE STREET,AULTMAN AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,PRESCRIPTION MEDICATION,UNSPECIFIED,,,
3149400,01/03/2015,10:45,,,,,,JEROME AVENUE,EAST 162 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OTHER VEHICULAR,DRIVER INATTENTION/DISTRACTION,,,
3146783,01/03/2015,10:48,BROOKLYN,11212,40.6573826,-73.9115037,"(40.6573826, -73.9115037)",LOTT AVENUE,AMBOY STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3146616,01/03/2015,10:50,MANHATTAN,10017,40.7481575,-73.9703191,"(40.7481575, -73.9703191)",EAST 41 STREET,1 AVENUE,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,TURNING IMPROPERLY,TURNING IMPROPERLY,,,
3147608,01/03/2015,10:55,BROOKLYN,11209,40.6220485,-74.0316385,"(40.6220485, -74.0316385)",88 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3147095,01/03/2015,11:00,BRONX,10467,40.8787451,-73.8725452,"(40.8787451, -73.8725452)",DECATUR AVENUE,EAST GUN HILL ROAD,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3146835,01/03/2015,11:00,QUEENS,11691,40.6063818,-73.7547087,"(40.6063818, -73.7547087)",DIX AVENUE,BEACH CHANNEL DRIVE,,0,0,0,0,0,0,0,0,VAN,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3148327,01/03/2015,11:05,QUEENS,11435,40.7035774,-73.8096952,"(40.7035774, -73.8096952)",89 AVENUE,146 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,LOST CONSCIOUSNESS,UNSPECIFIED,,,
3148388,01/03/2015,11:05,,,,,,GRAND CENTRAL PARKWAY E SVC RD,LITTLE NECK PARKWAY,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,PAVEMENT SLIPPERY,UNSPECIFIED,UNSPECIFIED,,
3146614,01/03/2015,11:10,MANHATTAN,10016,40.7489858,-73.979955,"(40.7489858, -73.979955)",EAST 37 STREET,PARK AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,PRESCRIPTION MEDICATION,PRESCRIPTION MEDICATION,,,
3146665,01/03/2015,11:15,BRONX,10455,40.8132333,-73.9090748,"(40.8132333, -73.9090748)",JACKSON AVENUE,EAST 149 STREET,,0,0,0,0,0,0,0,0,LARGE COM VEH(6 OR MORE TIRES),PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3146990,01/03/2015,11:15,MANHATTAN,10010,40.7434507,-73.988192,"(40.7434507, -73.988192)",WEST 26 STREET,5 AVENUE,,1,0,1,0,0,0,0,0,TAXI,,,,,UNSPECIFIED,,,,
3147305,01/03/2015,11:15,QUEENS,11101,40.753996,-73.9424305,"(40.753996, -73.9424305)",21 STREET,41 AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
